museum,lng,lat
泰兴市博物馆,120.05859939046078,32.17747402371212
新四军黄桥战役纪念馆,114.20223343008868,31.2556687950946
中共江浙区泰兴独立支部纪念馆,113.14988459035297,23.0351694216034
宿迁市博物馆,118.28157403570837,33.96774971569008
宿迁市古黄河诗词书法艺术馆,118.27970097888951,33.973984072508955
宿豫区博物馆,118.33640094471272,33.95480439632684
泗洪县博物馆,118.22241594668768,33.46573259459488
杭州博物馆,120.17309300906557,30.244426068892533
杭州南宋官窑博物馆,120.16154798665134,30.215516614834552
中国财税博物馆,120.54193743112361,31.175126226602327
浙江自然博物馆,120.17131696924179,30.28267401558151
杭州京杭大运河博物馆,120.14815631760023,30.323775708401826
浙江省博物馆,120.14994295742903,30.25734205222403
中国茶叶博物馆,120.12746313153347,30.238608032179165
杭州名人纪念馆（唐云艺术馆）,120.16187020883777,30.239317540842727
中国丝绸博物馆,120.15794883579507,30.22890582465744
杭州市萧山区博物馆,120.2704705839749,30.18751122221409
中国水利博物馆,104.30432297859868,30.302466313744006
杭州市余杭章太炎故居纪念馆,120.00626285382175,30.295530971005274
宁波中国港口博物馆,121.91585356074565,29.762441094427306
宁波帮博物馆,121.63402727488784,29.92408825686735
宁波服装博物馆,121.5868213203541,29.816270771331762
宁波博物馆,121.55180321565349,29.82118822287845
宁波市鄞州滨海博物馆,121.87208003156438,29.721347006192467
余姚市河姆渡遗址博物馆,121.35590973315732,29.968146239573585
奉化市溪口博物馆,121.31080581351623,29.70486450106361
温州博物馆,120.7045459826626,27.994790999059656
温州教育史馆,120.65407432827894,28.01803558364453
温州市龙湾区文博馆,120.84134596432376,27.929223965479803
平阳县博物馆,120.57251537444397,27.667724401092695
苍南县博物馆,120.4335951222883,27.523066788446513
文成县博物馆,120.09748845651636,27.79321715229029
泰顺县博物馆,119.71926213183704,27.55159800182709
瑞安市博物馆,120.66158218606775,27.783950736231652
乐清市博物馆,120.9925018561657,28.118179995228274
嘉兴博物馆,120.77099886836834,30.747998946366458
嘉兴南湖革命纪念馆,120.76780709906083,30.75307831575143
嘉兴美术馆（嘉兴市蒲华美术馆、嘉兴画院）,120.75937748998574,30.770233899307414
嘉善县吴镇纪念馆,120.92276731478745,30.847192868743832
海盐县博物馆,120.95244526273444,30.531872894537752
张乐平纪念馆,116.87646108582223,40.24016881573247
海宁市博物馆,120.68656506738283,30.51792376977565
海宁市徐邦达艺术馆,120.70023296537825,30.53566191261192
钱君匋艺术研究馆,120.69707155879698,30.537608699383625
平湖市博物馆,121.02257525525401,30.682240998057836
李叔同纪念馆,121.03323886030186,30.703698238226494
桐乡市博物馆,120.5926540534365,30.640247092357992
君匋艺术院,120.55865831022525,30.633372514774514
桐乡市丰子恺纪念馆,120.44985249261799,30.62626709315198
桐乡市茅盾纪念馆,120.57154315530762,30.63631118771037
桐乡市钟旭洲钱币艺术博物馆,120.59245076689959,30.63997358530637
湖州市博物馆,120.09451660915789,30.898963937294184
德清县博物馆,119.98346466845346,30.548628239138925
长兴县博物馆,119.99740996319036,31.04469283414106
绍兴博物馆,120.57893099948278,30.003479347060146
绍兴鲁迅纪念馆,120.59220614138563,29.998254344462254
诸暨市博物馆,120.25340833196779,29.714934649194955
绍兴市上虞博物馆,120.88775603719715,30.023623891520586
越剧博物馆,118.79503315842629,32.01691491347964
太平天国侍王府纪念馆,118.75674800640489,32.087374041888104
金华市博物馆,119.65343619052916,29.084639385513697
艾青纪念馆,121.41299598752568,31.166104840266357
潘絜兹艺术馆,116.44499830191907,39.90372631733732
浦江博物馆,119.89758529754715,29.463345663138345
浦江县吴茀之纪念馆,119.90415478540056,29.458281901601445
兰溪市博物馆,119.4693008085103,29.203765956645455
义乌市博物馆,120.08158099305928,29.31114987541007
东阳市博物馆,120.2402187816608,29.256823734241863
永康市博物馆,120.03370499244586,28.905028033149584
衢州市博物馆,118.86659674035565,28.975545802265025
龙游县博物馆,119.17841825565665,29.034486553294915
江山市博物馆,118.63358329792732,28.74286848011839
舟山博物馆,122.2106395205305,29.988598563534808
台州市博物馆,121.42743470427969,28.66219405599615
椒江博物馆,121.45195799554125,28.68769898840842
台州市椒江区戚继光纪念馆,121.45827398157981,28.684390038798078
台州市路桥区博物馆,121.37157806768772,28.586946666725996
天台县博物馆,121.01355337629343,29.149514378149117
王伯敏艺术史学馆,106.78668954301186,26.557646154630856
临海市博物馆,121.17029196738638,28.864244028478787
临海市郑广文纪念馆,121.15158529413057,28.8640493290829
丽水市博物馆,119.9295730584414,28.473278180563412
丽水摄影博物馆,119.91779034439311,28.45060705557976
缙云县博物馆,120.0974783056641,28.665214747164
遂昌汤显祖纪念馆,119.28127235007359,28.600186409451755
松阳县博物馆,119.4869575422864,28.452320045466244
庆元县廊桥博物馆,119.06846170872744,27.626161596761467
庆元县香菇博物馆,119.06634557043827,27.627404701193974
景宁畲族自治县畲族博物馆,119.6528170783719,27.9706340127743
龙泉市博物馆,119.14844476520678,28.080508725251303
合肥市李鸿章故居陈列馆,117.29772361065962,31.870288285436565
合肥市赖少其艺术馆,117.24339903409647,31.82669595138081
安徽博物院,117.06360390491879,30.53095656804304
中国科学技术大学博物馆,116.33183669072446,39.986061717900284
渡江战役纪念馆,117.33648944595943,31.71547160621718
巢湖市博物馆,117.89557620044565,31.629002428816317
芜湖市博物馆,118.43943137653523,31.358536655799266
安徽师范大学博物馆,117.00404400384348,30.614032852430668
繁昌县博物馆,118.20542431830533,31.107958593586286
蚌埠市博物馆,117.39551332813694,32.921523704350825
淮南市博物馆,117.00638885071616,32.63184739905333
淮南市大通万人坑教育馆,117.0615802022659,32.62216097558671
马鞍山市博物馆,118.5135795794315,31.676265597609103
马鞍山市三国朱然家族墓地博物馆,118.49998004248538,31.67469296209511
含山县博物馆,118.09670231260216,31.72751555602383
和县博物馆,118.36296949796747,31.721432693871648
淮北市刘开渠纪念馆,116.80279311705162,33.98758759542348
淮北市博物馆,116.8045372670298,33.96165630027632
淮北市矿山博物馆,116.83775085563352,33.909651724591264
淮海战役双堆集烈士陵园,116.56539127246897,33.69452264500176
中共淮海战役总前委旧址纪念馆,113.14988459035297,23.0351694216034
铜陵市博物馆,117.81847679445747,30.95123323991339
安庆市赵朴初故居陈列馆,117.0541387292518,30.51166665906167
安庆市博物馆,117.06360390491879,30.53095656804304
潜山县博物馆,116.58761103891939,30.636755682399183
宿松县博物馆,116.1355236994904,30.159786861375334
望江县博物馆,116.70059029409546,30.129968329228802
安徽中国徽州文化博物馆,118.28115576850274,29.723399785747727
屯溪区博物馆,118.32141818076884,29.7021439085461
程大位珠算博物馆,111.85445089498663,35.97693228927213
黄山区博物馆,118.14813326745659,30.30204771425874
黄山风景区博物馆,118.19990468009927,30.12614632004499
黄山市徽州区潜口民宅博物馆,118.30052988275223,29.874301996149267
安徽省陶行知纪念馆,118.44331446554945,29.872196361232042
歙县黄宾虹纪念馆,118.44255036688291,29.871179621165247
歙县博物馆,118.43862602943332,29.867528008346817
休宁县状元博物馆,118.1898672676924,29.790446792583218
黟县博物馆,117.94447724144334,29.93104733070446
皖东革命纪念馆,103.96960518286467,30.627088273201494
阜阳市博物馆,115.82043612491321,32.89606099485221
皖北民俗博物馆,113.16098117865295,28.18273401384305
临泉县博物馆,115.26761550051185,33.04595952836284
太和县博物馆,115.61059600015717,33.17335813560245
界首市博物馆,115.38060984722048,33.26277523623148
宿州市博物馆,116.97054394561262,33.65209532645213
萧县博物馆,116.95017289190174,34.19264751360265
皖西博物馆,116.53095958159373,31.74424086817044
寿县博物馆,116.78710600793089,32.581757111350846
金寨县革命博物馆,115.8803663973503,31.68988993313057
亳州市博物馆,115.7844632112745,33.850642695788835
池州市博物馆,117.49842096159624,30.670883790764535
青阳县博物馆,117.85343129913953,30.645634346235052
宣城市博物馆,118.76553424276743,30.94660154529291
新四军军部旧址纪念馆,118.41011778130307,35.14250493247254
福州市博物馆,119.30346983854001,26.080429420698078
福州市林则徐纪念馆,119.30372926917121,26.08460123976282
福州市台江区博物馆,119.32052821101611,26.05852815064472
福州市仓山区博物馆,119.28043216493037,26.05284169192682
中国船政文化博物馆,119.45756579448458,25.989309891255253
福州马江海战纪念馆,119.45884192729164,25.990313490307237
福清市博物馆,119.39046524748903,25.72634329903456
闽侯县博物馆,119.13848201812112,26.156035214577336
连江县博物馆,119.54647881620511,26.203583291029112
罗源县博物馆,119.57027196474839,26.492982975082043
闽清县博物馆,118.86957650956182,26.226847540201835
永泰县博物馆,118.93843072857337,25.872787263195903
厦门市博物馆,118.09643549976651,24.485406605176305
陈嘉庚纪念馆,116.87646108582223,40.24016881573247
华侨博物院,113.33482179986977,23.122159038866474
三明市博物馆,117.64552116782143,26.269736515991838
永安市博物馆,117.37144258732353,25.948143989823954
清流县博物馆,116.82359318579535,26.183357353210287
大田县博物馆,117.85343999668406,25.698932641878844
建宁县中央苏区反“围剿”纪念馆,116.84294699834034,26.846691943880995
莆田市博物馆,119.0145209781265,25.45986545592271
尤溪县博物馆,118.19743971364737,26.176218039460192
沙县博物馆,117.8106097781185,26.40302710161283
福建省泰宁县博物馆,117.18423122757842,26.904340847259693
福建省宁化县革命纪念馆,116.66283252161334,26.272525601715408
将乐县博物馆,117.47740904083985,26.735209519833294
泉州市博物馆,118.68244626680422,24.879952330498313
泉州华侨历史博物馆,118.61306096957534,24.917808026859177
石狮市博物馆,118.6504939889776,24.74661151232096
惠安县博物馆,118.80380401743176,25.03778798619613
南安市博物馆,118.39257197205464,24.966362350467605
南安市郑成功纪念馆,118.43988392663853,24.63166447518702
永春县博物馆,118.30162078496319,25.327974038788025
德化县陶瓷博物馆,118.23989354220436,25.50744222779988
晋江市博物馆,118.55843052000408,24.787824575144548
福建省泉州海外交通史博物馆,118.61792637187688,24.915805841847597
安溪县博物馆,118.19242537229232,25.06175955338205
毛主席率领红军攻克漳州纪念馆,116.24971099591629,40.232923092401336
漳浦县博物馆,117.62044335256876,24.123461614811962
诏安县博物馆,117.18255858271938,23.717053963784434
松溪县博物馆,118.78669902289973,27.5277179697067
建瓯市博物馆,118.31146073368568,27.028955089428838
东山县博物馆,120.45453270224348,23.28201940810818
南靖县博物馆,117.37893158069664,24.520973701657127
浦城县博物馆,118.54743912327928,27.923390046145474
平和县博物馆,117.32255159131472,24.368365040125912
顺昌县博物馆,117.81651928091397,26.799104367214422
光泽县博物馆,117.33958346377828,27.5475029089844
邵武市博物馆,117.49941950209916,27.346469966260766
龙海市博物馆,117.82445086941169,24.452939738546615
武夷山市博物馆,117.97909254595339,27.646031155423312
中央苏区（闽西）历史博物馆,117.03061748203143,25.10854405060939
龙岩博物馆,117.0390121470194,25.10710949373249
漳平市博物馆,117.426556325259,25.295743499251625
福建省武平县博物馆,116.09147698015224,25.10100896058666
福建省上杭县博物馆,116.42360603895786,25.054167049995453
福建省上杭县毛泽东才溪乡调查纪念馆,116.42519541089614,25.257146896457343
古田会议纪念馆,116.8296624073104,25.227347852369792
福建土楼博物馆,116.96216202083563,24.63816085414052
闽东革命纪念馆,120.26438725906132,30.191459206061467
福鼎市博物馆,120.21891807158468,27.303100982603254
福安市博物馆,119.65440636047963,27.094323508059915
古田县博物馆,118.75257823557276,26.583261752072914
柘荣县博物馆,119.9074566869625,27.239961876352396
寿宁县博物馆,119.51142504877579,27.46664965996927
宁德市蕉城区博物馆,119.53344242698753,26.666738555955426
屏南县博物馆,118.99883800121628,26.925502950649605
霞浦县博物馆,120.01142710563632,26.891348873766713
周宁县博物馆,119.35261999568836,27.08822901609075
福建博物院,119.29323598285151,26.100197014189863
福建闽越王城博物馆,118.06135199842481,27.546467961401483
福建省昙石山遗址博物馆,119.16260170071716,26.150133662967427
福建民俗博物馆,119.30343255886136,26.091139686062938
福建省革命历史纪念馆,119.38144599068019,26.061726103237206
江西省革命烈士纪念堂,114.17099187676854,26.58161108461829
江西省博物馆,115.8884305603741,28.711548896896954
南昌市民俗博物馆,115.86458944231661,28.68945529506072
南昌市博物馆,115.86458944231661,28.68945529506072
江西日报社博物馆,115.86468412371735,28.694286311657727
江西省地质博物馆,113.85634123809534,27.75584452742848
南昌八一起义纪念馆,115.96930069354427,28.561500582245365
南昌新四军军部旧址陈列馆,115.90197583966295,28.673225970881173
八大山人纪念馆,115.92339305996366,28.61059586076348
南昌县博物馆,115.95046017276752,28.551604186108275
安义县博物馆,115.5576614462796,28.844197942474867
进贤县博物馆,116.24853779343151,28.382758944473657
景德镇陶瓷民俗博物馆,117.32213935891633,29.330123494025372
景德镇民窑博物馆,117.2579820200927,29.289706036904374
浮梁县博物馆,117.22146608078525,29.35778823752936
乐平市博物馆,117.15851067473356,28.984363669039215
萍乡博物馆,113.86632949705748,27.646295235837716
安源路矿工人运动纪念馆,104.09088298434193,30.681496849267635
九江市博物馆,115.96066124030492,29.666660847999456
九江市周敦颐纪念馆,116.02560702187438,29.672277986305495
庐山抗战博物馆,115.98306228479983,29.564971375499294
九江市民俗博物馆,116.21458876211798,29.278736795559126
武宁县博物馆,115.10744177398514,29.262352150699854
秋收起义修水纪念馆,114.57679878568105,29.039482182497856
永修县博物馆,115.81540658684771,29.02800561626137
德安县博物馆,115.76969325674885,29.35350556141686
都昌县博物馆,116.21055204664913,29.278965044766643
湖口县博物馆,116.25672396171069,29.736246984181818
瑞昌市博物馆,115.67184928165108,29.69146488889277
新余市博物馆,114.9235346513963,27.823578697788587
分宜县博物馆,114.69579507078474,27.825729457854962
龙虎山博物馆,120.26112003209099,36.787967477931524
赣州市博物馆,114.9405033729825,25.835176103497655
江西客家博物院,115.03641796750661,25.866557004538137
信丰县博物馆,114.92952113897391,25.391975120013715
大余县博物馆,114.37916546507371,25.3965291807529
安远县博物馆,115.4022403998777,25.133259958381267
宁都县博物馆,116.0154944374297,26.475979503340323
兴国革命纪念馆,115.3620448215415,26.33315630856505
会昌县博物馆,115.79245964209457,25.606661833811145
寻乌县革命历史纪念馆,115.65552275867373,24.95336785557762
石城县博物馆,116.35259426977315,26.31897234678407
南康区博物馆,114.77153821508895,25.667052930560434
吉安县文天祥纪念馆,114.93365747652378,27.04575494626472
吉水县博物馆,115.14636059070043,27.20780668524011
峡江县博物馆,115.32240322821313,27.58823461761528
泰和县博物馆,114.90977871946544,26.79559358330031
遂川县博物馆,114.52756212171211,26.319517284145913
安福县博物馆,114.61877839875947,27.387022290899544
井冈山革命博物馆,114.1721659620697,26.57340609629955
宜春市博物馆,114.4235636759064,27.820856421848216
湘鄂赣革命纪念馆,114.45951197596229,28.103966961169103
上高县博物馆,114.93367220873415,28.24169011236606
靖安县博物馆,115.36955312848308,28.867081916185878
丰城市博物馆,115.75688701340285,28.157599000353997
樟树市博物馆,115.55241893532511,28.062153117647533
高安市吴有训科教馆,115.3623546471118,28.423175232275042
抚州市博物馆,116.36453876864373,27.954892253419565
抚州市汤显祖纪念馆,116.3855477090903,27.97341182325673
南城县博物馆,116.64469600286453,27.570797070925867
南丰县博物馆,116.53140350859456,27.224733524876402
乐安县博物馆,115.83749627865299,27.43407986449759
资溪县博物馆,117.06657027361484,27.71184578573218
广昌县博物馆,116.33091393578864,26.843894703450715
上饶集中营革命烈士纪念馆,117.9692665209663,28.41957529156519
上饶市博物馆,117.94945960312224,28.460625921851733
上饶县博物馆,117.91558441252161,28.454186874770276
玉山县博物馆,118.25426113035672,28.68663066157016
铅山县博物馆,117.71642163695348,28.321504694791088
横峰县博物馆,117.60239738301532,28.413440462383896
弋阳县博物馆,117.4555063762417,28.384082001230794
方志敏纪念馆,117.86593003649067,28.93205005405175
余干县博物馆,116.70160096198632,28.707866244418767
万年县博物馆,117.06459894217386,28.700054054128923
婺源博物馆,117.86362175065298,29.282863553057922
山东省地质博物馆,117.08804410292875,36.65683221553448
山东博物馆,117.10228745543387,36.664651724453535
济南市博物馆,117.12639941261048,36.65655420178723
中国共产党山东省党史陈列馆,113.65588696869595,23.5821236947461
山东大学博物馆,117.06669138095657,36.68230515132447
济南市历城区博物馆,117.07158975107194,36.68565553471069
济南市长清区博物馆,116.75838709094633,36.5602158799097
平阴县博物馆,116.46261667805571,36.29486132106647
济阳县博物馆,117.18062113319276,36.98397051831499
商河县博物馆,117.16352979289881,37.31497071555638
青岛德国总督楼旧址博物馆,120.33944697255856,36.07098087566813
青岛市民俗博物馆,120.33372503595164,36.06735190121568
青岛市革命烈士纪念馆,120.36932883585631,36.07282377893026
青岛海产博物馆,120.34226091456857,36.0629306358673
奥帆博物馆,119.01532129490778,33.62300189471992
青岛德国监狱旧址博物馆,120.33527596041462,36.06743905926312
青岛邮电博物馆,120.32839754529417,36.0693312765702
骆驼祥子博物馆,118.00343312187425,24.59900973318366
双星鞋文化博物馆,116.8498175240574,40.38079879675703
中共青岛党史纪念馆,120.35053125407673,36.113751339893234
青岛啤酒博物馆,120.3537980318943,36.085415894617164
青岛纺织博物馆,120.3856992859785,36.151318427873996
黄岛区民俗博物馆,120.00839713788291,35.869152315590604
青岛市博物馆,120.38945519114627,36.072227496663224
即墨市博物馆,120.45353617402276,36.39474917032192
平度市博物馆,119.9944142939757,36.78269225408944
莱西市博物馆,120.52455620764162,36.89395629802583
淄川博物馆,117.99842733048835,36.64810350488903
蒲松龄纪念馆,118.01557238945179,36.63664300545435
淄博市博物馆,118.04593987670826,36.80923041868889
淄博市陶瓷博物馆,117.8587866372678,36.495132138505014
淄博市博山区赵执信纪念馆,117.87584797415771,36.4986957713897
临淄中国古车博物馆,118.39410907880976,36.84222626747609
淄博市周村区蒲松龄书馆,117.7448820375859,36.684139939496255
桓台博物馆,118.10335956490606,36.96589783962852
王士禛纪念馆,116.87646108582223,40.24016881573247
枣庄市博物馆,117.33054194483897,34.815994048435115
台儿庄大战纪念馆,117.73788801054631,34.56377172359649
滕州市博物馆,117.17256521920983,35.120034809573916
滕州市汉画像石馆,117.18076611970207,35.09252372148221
王学仲艺术馆,116.44499830191907,39.90372631733732
滕州市墨子纪念馆,117.1795930225366,35.091028952953295
滕州市鲁班纪念馆,117.18042197886119,35.09244035955116
滕州市砚台博物馆,117.18169370997167,35.09278362703945
山东黄河三角洲国家级自然保护区湿地博物馆,118.77854790485992,37.42701586745557
利津县博物馆,118.22820875959931,37.48681390965786
东营市历史博物馆,118.4125588366959,37.06415233787331
烟台市博物馆,121.45441541730195,37.470038383730525
烟台美术博物馆,121.4141915423289,37.5485915790771
烟台张裕酒文化博物馆,121.4123319600927,37.54796300543313
烟台市牟平区博物馆,121.60654911474143,37.392915451795815
烟台自然博物馆,121.52255359701425,37.4585142901329
长岛县博物馆,120.74342978243655,37.92762838757914
长岛县北庄史前遗址博物馆,120.74342978243655,37.92762838757914
长岛航海博物馆,120.74342978243655,37.92762838757914
龙口市博物馆,120.48536852807433,37.65255512549617
莱阳市博物馆,120.718414309578,36.9846355683041
莱州市博物馆,119.94859307736998,37.18263660907421
登州博物馆,113.82734743963432,22.825747193471308
蓬莱古船博物馆,120.75953433412779,37.826021531350726
潍坊十笏园博物馆,119.1123562560956,36.7209296303627
陈介祺故居陈列馆,120.70430354696616,36.982355938768194
潍坊市博物馆,119.16837791142822,36.71265155126753
山东临朐山旺古生物化石博物馆,118.70285398767264,36.56245762211292
青州市博物馆,118.48653672086745,36.690416508705376
诸城市博物馆,119.41187152499623,36.024753222904685
寿光市博物馆,118.7974153748082,36.86192174647094
安丘市博物馆,119.2256075181801,36.483842195596104
高密市博物馆,119.76241099601636,36.388956706464846
高密市土地文化博物馆,119.76241099601636,36.388956706464846
昌邑市博物馆,119.42998926916587,36.85993192770144
济宁市博物馆,116.59361234853988,35.420177394529645
济宁市李白纪念馆,116.59361234853988,35.420177394529645
嘉祥武氏墓群石刻博物馆,116.3539819876481,35.28882793491579
汶上县中都博物馆,116.49559796485454,35.73811780991407
邹城博物馆,116.98651617690223,35.39521753642744
泰安市博物馆,117.0944948347959,36.2058580448846
宁阳县博物馆,116.80557166582453,35.76672469378424
东平县博物馆,116.47759421565412,35.94190801501926
威海市博物馆,122.12754097831325,37.5164305480148
中国甲午战争博物院,122.18774397630315,37.50757696554051
威海市文登区博物馆,122.06442836877653,37.20011332831649
荣成博物馆,122.49654484959932,37.16615428885568
乳山市冯德英文学馆,121.54947599280939,36.92516877498324
日照市博物馆,119.53341540456555,35.42283899843767
五莲县博物馆,119.21558036258607,35.75569710410426
莒县博物馆,118.86589697671695,35.595250926408816
莱芜战役纪念馆,117.69913951254286,36.223058637813004
临沂市博物馆,118.36353300501388,35.11067124236514
临沂市银雀山汉墓竹简博物馆,118.35366502915623,35.06166492594015
沂蒙革命纪念馆,120.74814292195575,31.65216383165167
临沂东夷文化博物馆,118.39871442166776,35.04350640169602
沂南县博物馆,118.47149154086414,35.55609766694983
沂蒙红嫂纪念馆,120.74814292195575,31.65216383165167
沂水县博物馆,118.63461726384591,35.79618058471814
平邑县博物馆,117.64654058086437,35.51201963664022
山东省天宇自然博物馆,117.62647288492421,35.52434490065536
莒南县博物馆,118.84154077027218,35.18081163178793
德州市博物馆,116.36555674397471,37.441308454576266
禹城市禹王亭博物馆,116.62171215336696,36.96340671275387
聊城中国运河文化博物馆,115.97390173993234,36.461937266000156
聊城市博物馆,115.99158784830443,36.46275818769411
聊城市傅斯年陈列馆,115.99081835980459,36.45015473506019
孔繁森同志纪念馆,113.82430056700659,23.087720241664027
高唐县博物馆,116.23560427567926,36.85159108409526
临清市博物馆,115.71146960045022,36.8442891866943
惠民博物馆,117.5165096904979,37.49580310894013
博兴县博物馆,118.1174926953251,37.160477277651474
菏泽市博物馆,115.48754503343376,35.23940742476551
冀鲁豫边区革命纪念馆,115.32683862685147,36.140648585502625
菏泽市书画艺术博物馆,115.48754503343376,35.23940742476551
曹县商都博物馆,115.56596997903247,34.86159010550893
单县博物馆,116.13012847659748,34.78742088157153
成武县博物馆,115.86163843424772,34.95539495375515
中国鲁锦博物馆,117.92272191499056,35.73484776188626
东明县博物馆,115.09641733472576,35.29570169241104
郑州博物馆,113.63383996102743,34.7515338833243
郑州二七纪念馆,113.6726265471845,34.75224932631943
河南博物院,113.67845223807781,34.79416525866064
河南省地质博物馆,111.71975860749833,34.2921254986242
郑州市大河村遗址博物馆,113.70687507356628,34.84828923184585
黄河博物馆,113.68428098320987,34.87784698145117
巩义市博物馆,112.99496508233112,34.7458380696372
新密市博物馆,113.38867585853306,34.54943229389385
新郑市博物馆,113.74643447195358,34.40176637910559
开封市博物馆,114.31459258497121,34.80288581121172
兰考县刘岘纪念馆,114.84755212369974,34.84652089615162
八路军驻洛办事处纪念馆,112.48794222876164,34.682870033321045
洛阳周公庙博物馆,112.46894100112294,34.68228125433028
洛阳周王城天子驾六博物馆,112.44390145367672,34.67980564995263
洛阳博物馆,112.45799245356733,34.6496303590365
新安县博物馆,112.14101223911116,34.73146786500348
新安县千唐志斋博物馆,112.02761796678948,34.74373797432116
平顶山博物馆,113.19650037264744,33.77000460033129
叶县县衙博物馆,113.35736047930247,33.62663602561308
郏县三苏纪念馆,113.21960622765287,33.977486289176724
郏县广阔天地大有作为纪念馆,113.1823984134296,33.972119442359315
舞钢市博物馆,113.5315156871663,33.31453221368723
汝州市汝瓷博物馆,112.84878346737021,34.168262586567856
安阳博物馆,114.39892379946747,36.09717971682135
安阳民俗博物馆,114.36121095788647,36.10317191889139
中国文字博物馆,116.39817547466971,39.895828938257
林州市博物馆,113.82559018908465,36.08885320844752
鹤壁市博物馆,114.30359364247649,35.7523574114
新乡市博物馆,113.93235730233702,35.30604049667418
新乡县历代石刻艺术博物馆,113.81159378076424,35.19656440899276
封丘县博物馆,114.42560616803036,35.0468575316508
卫辉市博物馆,114.07160094452217,35.40406888214502
辉县市博物馆,113.81157302990697,35.467957818375645
焦作市博物馆,113.24854783457334,35.22096325403899
修武县博物馆,113.45458192871418,35.22932348259429
博爱县博物馆,113.07047799095812,35.177308063756
武陟县博物馆,113.39787450695525,35.1035666080115
温县博物馆,113.07984902420766,34.948927976209355
沁阳市博物馆,112.95751688155336,35.09378573234604
沁阳市朱载堉纪念馆,112.95094685471447,35.098356554182075
孟州市博物馆,112.78698903133882,34.93212191613909
濮阳市博物馆,115.03559747034215,35.76759302890629
清丰县冀鲁豫边区革命根据地旧址纪念馆,115.23063387961598,35.83124820404868
范县郑板桥纪念馆,115.44116004029,35.666451895173054
许昌市博物馆,113.85847553685502,34.04143161161871
许慎文化博物馆,116.36424099589424,39.93188206999143
三门峡市虢国博物馆,111.21710798650702,34.79189995175057
渑池县仰韶文化博物馆,111.78966240669048,34.81535177072126
灵宝市博物馆,110.90040831286163,34.52314262416382
南阳市张衡博物馆,112.62101406294049,33.17438242090875
南阳市汉画馆,112.51277498627947,32.97655610328418
张仲景博物馆,116.42396888009992,39.961725489008245
南阳知府衙门博物馆,112.543323122774,32.998940815403294
方城县博物馆,113.01850275279521,33.26053945583183
西峡县博物馆,111.48039809758171,33.31331611529193
内乡县衙博物馆,111.85545915309102,33.054673405902314
淅川县博物馆,111.49743203615358,33.14418526002652
社旗县博物馆,112.95449345469842,33.06223668593527
唐河县博物馆,112.81473903600029,32.686132139628
商丘博物馆,115.59862257584521,34.36706680053503
睢阳区博物馆,115.65947594702435,34.39415192047936
民权县博物馆,115.15457605886661,34.652478726537026
睢县博物馆,115.0784108906088,34.451616965408846
宁陵县博物馆,115.32041843737164,34.46663402766001
柘城县博物馆,115.31243456749063,34.09736021241513
虞城县博物馆,115.83447295698157,34.405331502097134
夏邑县博物馆,116.1375123682284,34.2435234723781
信阳博物馆,114.09419755013403,32.15040498747501
鄂豫皖革命纪念馆,114.06851212102612,32.1509145244277
光山县佛教艺术博物馆,114.81851502690354,31.875302991295037
光山县家俱陈列馆,114.92553303688484,32.01590687956846
新县许世友将军纪念馆,114.999437978649,31.489525943990355
鄂豫皖苏区首府革命博物馆,114.06851212102612,32.1509145244277
新县鄂豫皖苏区烈士纪念馆,114.88209897734136,31.623452904494105
河南人民检察博物馆,101.62247338027404,34.740396071091155
鄂豫皖苏维埃政府税务总局旧址纪念馆,116.23069898861146,31.612046950859007
高敬亭故居纪念馆,120.70430354696616,36.982355938768194
箭厂河革命纪念馆,114.82135573841775,31.534862990589314
鄂东北道委旧址纪念馆,115.32251687904295,30.826706309603345
吴焕先故居纪念馆,120.70430354696616,36.982355938768194
柴山保革命纪念馆,113.7265776834915,23.562495585168005
郭家河革命纪念馆,121.4010460988181,31.299264753243886
固始县博物馆,115.66048788818134,32.17417437962212
淮滨县淮河博物馆,115.4420608610554,32.4563584737937
周口市博物馆,114.7079826661061,33.643083575264406
扶沟县博物馆,114.39824216524651,34.062301848701445
扶沟县吉鸿昌将军纪念馆,114.47199834761821,34.1145983222736
郸城县中原民俗博物馆,115.38621302783898,33.65793209905016
郸城县博物馆,115.20319298188048,33.64731311531025
鹿邑县博物馆,115.49058525860173,33.8671732903174
项城市博物馆,114.88151400079326,33.473007441429914
驻马店市博物馆,114.02847078173271,33.01784241674367
驻马店市防洪博物馆,114.92433487699564,32.69621272042308
驻马店市杨靖宇烈士纪念馆,114.83358401200287,32.75458764247996
确山竹沟革命纪念馆,113.73769557629142,32.791109931936596
泌阳县鄂豫边省委革命纪念馆,113.61856517413577,32.784471337985686
遂平县嵖岈山卫星人民公社旧址博物馆,113.75346470070522,33.211476095693236
济源市博物馆,112.60858070620743,35.072907226846525
湖北省博物馆,114.37562202403029,30.519242948821905
辛亥革命武昌起义纪念馆,114.31291095705653,30.547865868899795
武汉二七纪念馆,114.33071168921171,30.640689704500332
八路军武汉办事处旧址纪念馆,114.31613973655105,30.61194363359695
八七会议会址纪念馆,114.30637632345476,30.59224331300736
湖北地质博物馆,115.99944703338069,40.465236029816914
武汉博物馆,114.26308060295979,30.617734717040182
湖北警察史博物馆,114.21353977272892,30.608469375086976
武汉桥文化博物馆,116.36424099589424,39.93188206999143
武汉革命博物馆,114.30691674404956,30.55929581188361
